#OOP for DC motor PD Control v.1.0.1.0.0.0
#kp = 3.00
#kd = 0.10
1294.79,-12,-12,-4,0.00,154
1297.17,-12,-12,-4,0.00,154
1299.55,-12,-12,-4,0.00,154
1301.93,-12,-12,-4,0.00,154
1304.31,-12,-12,-4,0.00,154
1306.69,-12,-12,-4,0.00,154
1309.07,-12,-12,-4,0.00,154
1311.45,-12,-12,-4,0.00,154
1313.83,-12,-12,-4,0.00,154
1316.21,-12,-12,-4,0.00,154
1318.59,-12,-12,-4,0.00,154
1320.97,-12,-12,-4,0.00,154
1323.35,-12,-12,-4,0.00,154
1325.73,-12,-12,-4,0.00,154
1328.11,-12,-12,-4,0.00,154
1330.49,-12,-12,-4,0.00,154
1332.87,-12,-12,-4,0.00,154
1335.25,-12,-12,-4,0.00,154
1337.63,-12,-12,-4,0.00,154
1340.01,-12,-12,-4,0.00,154
1342.39,-12,-12,-4,0.00,154
1344.77,-12,-12,-4,0.00,154
1347.15,-12,-12,-4,0.00,154
1349.53,-12,-12,-4,0.00,154
1351.91,-12,-12,-4,0.00,154
1354.29,-12,-12,-4,0.00,154
1356.67,-12,-12,-4,0.00,154
1359.05,-12,-12,-4,0.00,154
1361.43,-12,-12,-4,0.00,154
1363.81,-12,-12,-4,0.00,154
1366.19,-12,-12,-4,0.00,154
1368.57,-12,-12,-4,0.00,154
1370.95,-12,-12,-4,0.00,154
1373.33,-12,-12,-4,0.00,154
1375.71,-12,-12,-4,0.00,154
1378.09,-12,-12,-4,0.00,154
1380.47,-12,-12,-4,0.00,154
1382.85,-12,-12,-4,0.00,154
1385.23,-12,-12,-4,0.00,154
1387.61,-12,-12,-4,0.00,154
1389.99,-12,-12,-4,0.00,154
1392.37,-12,-12,-4,0.00,154
1394.75,-12,-12,-4,0.00,154
1397.13,-12,-12,-4,0.00,154
1399.51,-12,-12,-4,0.00,154
1401.89,-12,-12,-4,0.00,154
1404.27,-12,-12,-4,0.00,154
1406.65,-12,-12,-4,0.00,154
1409.03,-12,-12,-4,0.00,154
1411.41,-12,-12,-4,0.00,154
1413.79,-12,-12,-4,0.00,154
1416.17,-12,-12,-4,0.00,154
1418.55,-12,-12,-4,0.00,154
1420.93,-12,-12,-4,0.00,154
1423.31,-12,-12,-4,0.00,154
1425.69,-12,-12,-4,0.00,154
1428.07,-12,-12,-4,0.00,154
1430.45,-12,-12,-4,0.00,154
1432.83,-12,-12,-4,0.00,154
1435.21,-12,-12,-4,0.00,154
1437.59,-12,-12,-4,0.00,154
1439.97,-12,-12,-4,0.00,154
1442.35,-12,-12,-4,0.00,154
1444.73,-12,-12,-4,0.00,154
1447.11,-12,-12,-4,0.00,154
1449.49,-12,-12,-4,0.00,154
1451.87,-12,-12,-4,0.00,154
1454.25,-12,-12,-4,0.00,154
1456.63,-12,-12,-4,0.00,154
1459.01,-12,-12,-4,0.00,154
1461.39,-12,-12,-4,0.00,154
1463.77,-12,-12,-4,0.00,154
1466.15,-12,-12,-4,0.00,154
1468.53,-12,-12,-4,0.00,154
1470.91,-12,-12,-4,0.00,154
1473.29,-12,-12,-4,0.00,154
1475.67,-12,-12,-4,0.00,154
1478.05,-12,-12,-4,0.00,154
1480.43,-12,-12,-4,0.00,154
1482.81,-12,-12,-4,0.00,154
1485.19,-12,-12,-4,0.00,154
1487.57,-12,-12,-4,0.00,154
1489.95,-12,-12,-4,0.00,154
1492.33,-12,-12,-4,0.00,154
1494.71,-12,-12,-4,0.00,154
1497.09,-12,-12,-4,0.00,154
1499.47,-12,-12,-4,0.00,154
1501.85,-12,-12,-4,0.00,154
1504.23,-12,-12,-4,0.00,154
1506.61,-12,-12,-4,0.00,154
1508.99,-12,-12,-4,0.00,154
1511.37,-12,-12,-4,0.00,154
1513.75,-12,-12,-4,0.00,154
1516.13,-12,-12,-4,0.00,154
1518.51,-12,-12,-4,0.00,154
1520.89,-12,-12,-4,0.00,154
1523.28,-12,-12,-4,0.00,154
1525.65,-12,-12,-4,0.00,154
1528.03,-12,-12,-4,0.00,154
1530.41,-12,-12,-4,0.00,154
1532.79,-12,-12,-4,0.00,154
1535.17,-12,-12,-4,0.00,154
1537.55,-12,-12,-4,0.00,154
1539.93,-12,-12,-4,0.00,154
1542.31,-12,-12,-4,0.00,154
1544.69,-12,-12,-4,0.00,154
1547.07,-12,-12,-4,0.00,154
1549.45,-12,-12,-4,0.00,154
1551.84,-12,-12,-4,0.00,154
1554.21,-12,-12,-4,0.00,154
1556.59,-12,-12,-4,0.00,154
1558.97,-12,-12,-4,0.00,154
1561.35,-12,-12,-4,0.00,154
1563.73,-12,-12,-4,0.00,154
1566.11,-12,-12,-4,0.00,154
1568.49,-12,-12,-4,0.00,154
1570.87,-12,-12,-4,0.00,154
1573.25,-12,-12,-4,0.00,154
1575.63,-12,-12,-4,0.00,154
1578.01,-12,-12,-4,0.00,154
1580.39,-12,-12,-4,0.00,154
1582.77,-12,-12,-4,0.00,154
1585.15,-12,-12,-4,0.00,154
1587.53,-12,-12,-4,0.00,154
1589.91,-12,-12,-4,0.00,154
1592.29,-12,-12,-4,0.00,154
1594.67,-12,-12,-4,0.00,154
1597.05,-12,-12,-4,0.00,154
1599.43,-12,-12,-4,0.00,154
1601.81,-12,-12,-4,0.00,154
1604.19,-12,-12,-4,0.00,154
1606.57,-12,-12,-4,0.00,154
1608.95,-12,-12,-4,0.00,154
1611.34,-12,-12,-4,0.00,154
1613.71,-12,-12,-4,0.00,154
1616.09,-12,-12,-4,0.00,154
1618.47,-12,-12,-4,0.00,154
1620.85,-12,-12,-4,0.00,154
1623.23,-12,-12,-4,0.00,154
1625.61,-12,-12,-4,0.00,154
1627.99,-12,-12,-4,0.00,154
1630.37,-12,-12,-4,0.00,154
1632.75,-12,-12,-4,0.00,154
1635.13,-12,-12,-4,0.00,154
1637.51,-12,-12,-4,0.00,154
1639.90,-12,-12,-4,0.00,154
1642.27,-12,-12,-4,0.00,154
1644.65,-12,-12,-4,0.00,154
1647.03,-12,-12,-4,0.00,154
1649.41,-12,-12,-4,0.00,154
1651.79,-12,-12,-4,0.00,154
1654.17,-12,-12,-4,0.00,154
1656.55,-12,-12,-4,0.00,154
1658.93,-12,-12,-4,0.00,154
1661.31,-12,-12,-4,0.00,154
1663.69,-12,-12,-4,0.00,154
1666.07,-12,-12,-4,0.00,154
1668.45,-12,-12,-4,0.00,154
1670.83,-12,-12,-4,0.00,154
1673.21,-12,-12,-4,0.00,154
1675.59,-12,-12,-4,0.00,154
1677.97,-12,-12,-4,0.00,154
1680.35,-12,-12,-4,0.00,154
1682.73,-12,-12,-4,0.00,154
1685.11,-12,-12,-4,0.00,154
1687.49,-12,-12,-4,0.00,154
1689.87,-12,-12,-4,0.00,154
1692.25,-12,-12,-4,0.00,154
1694.63,-12,-12,-4,0.00,154
1697.01,-12,-12,-4,0.00,154
1699.40,-12,-12,-4,0.00,154
1701.77,-12,-12,-4,0.00,154
1704.15,-12,-12,-4,0.00,154
1706.53,-12,-12,-4,0.00,154
1708.91,-12,-12,-4,0.00,154
