Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2.228057480,0,0,1,0,0,0,0,1
2.228062400,0,0,1,0,0,0,1,1
2.228069760,0,0,1,0,0,0,0,1
2.228145920,0,0,1,0,0,0,0,0
2.228165320,0,0,1,0,1,0,0,0
2.228182160,0,0,1,0,0,0,0,0
2.229303640,0,0,1,1,0,0,0,0
2.229320680,0,0,1,1,0,1,0,0
2.229349520,0,0,1,1,0,0,0,0
2.229489880,0,0,1,0,0,0,0,0
2.229490840,0,0,0,0,0,0,0,0
2.232015080,1,0,0,0,0,0,0,0
2.232032760,1,0,0,0,0,0,0,1
2.232034680,1,1,0,0,0,0,0,1
2.232035360,1,1,1,0,0,0,0,1
2.232037680,1,1,1,0,0,0,1,1
2.232045000,1,1,1,0,0,0,0,1
2.232121200,1,1,1,0,0,0,0,0
2.232134280,1,1,1,0,1,0,0,0
2.232151080,1,1,1,0,0,0,0,0
2.233300320,1,1,1,1,0,0,0,0
2.233316280,1,1,1,1,0,1,0,0
2.233345120,1,1,1,1,0,0,0,0
2.233514040,1,1,1,0,0,0,0,0
2.233515040,1,1,0,0,0,0,0,0
2.236020320,0,1,0,0,0,0,0,0
2.236027840,0,1,0,0,0,0,0,1
2.236032800,0,1,0,0,0,0,1,1
2.236037600,0,0,0,0,0,0,1,1
2.236038360,0,0,1,0,0,0,1,1
2.236040120,0,0,1,0,0,0,0,1
2.236116240,0,0,1,0,0,0,0,0
2.236129240,0,0,1,0,1,0,0,0
2.236146080,0,0,1,0,0,0,0,0
2.237199440,0,0,1,1,0,0,0,0
2.237210640,0,0,1,1,0,1,0,0
2.237239480,0,0,1,1,0,0,0,0
2.237373800,0,0,1,0,0,0,0,0
2.237375440,0,0,0,0,0,0,0,0
2.240016440,1,0,0,0,0,0,0,0
2.240023920,1,0,0,0,0,0,0,1
2.240028880,1,0,0,0,0,0,1,1
2.240032800,1,1,0,0,0,0,1,1
2.240033520,1,1,1,0,0,0,1,1
2.240036200,1,1,1,0,0,0,0,1
2.240112400,1,1,1,0,0,0,0,0
2.240125440,1,1,1,0,1,0,0,0
2.240142280,1,1,1,0,0,0,0,0
2.240932760,1,1,1,1,0,0,0,0
2.240948600,1,1,1,1,0,1,0,0
2.240977440,1,1,1,1,0,0,0,0
2.241112720,1,1,1,0,0,0,0,0
2.241114360,1,1,0,0,0,0,0,0
2.244015760,0,1,0,0,0,0,0,0
2.244023240,0,1,0,0,0,0,0,1
2.244028160,0,1,0,0,0,0,1,1
2.244033760,0,0,0,0,0,0,1,1
2.244034520,0,0,1,0,0,0,1,1
2.244035480,0,0,1,0,0,0,0,1
2.244111680,0,0,1,0,0,0,0,0
2.244124760,0,0,1,0,1,0,0,0
2.244141560,0,0,1,0,0,0,0,0
2.244923280,0,0,1,1,0,0,0,0
2.244939520,0,0,1,1,0,1,0,0
2.244968360,0,0,1,1,0,0,0,0
2.245113400,0,0,1,0,0,0,0,0
2.245114360,0,0,0,0,0,0,0,0
2.248015680,1,0,0,0,0,0,0,0
2.248033760,1,1,0,0,0,0,0,0
2.248034480,1,1,1,0,0,0,0,0
2.248062520,1,1,1,0,0,0,0,1
2.248067480,1,1,1,0,0,0,1,1
2.248074800,1,1,1,0,0,0,0,1
2.248150920,1,1,1,0,0,0,0,0
2.248164000,1,1,1,0,1,0,0,0
2.248180840,1,1,1,0,0,0,0,0
2.249080640,1,1,1,1,0,0,0,0
2.249094120,1,1,1,1,0,1,0,0
2.249122960,1,1,1,1,0,0,0,0
2.249291000,1,1,1,0,0,0,0,0
2.249291960,1,1,0,0,0,0,0,0
2.252015000,0,1,0,0,0,0,0,0
2.252029800,0,0,0,0,0,0,0,0
2.252030560,0,0,1,0,0,0,0,0
2.252043480,0,0,1,0,0,0,0,1
2.252048440,0,0,1,0,0,0,1,1
2.252055760,0,0,1,0,0,0,0,1
2.252131840,0,0,1,0,0,0,0,0
2.252144880,0,0,1,0,1,0,0,0
2.252161720,0,0,1,0,0,0,0,0
2.253269160,0,0,1,1,0,0,0,0
2.253280960,0,0,1,1,0,1,0,0
2.253309840,0,0,1,1,0,0,0,0
2.253460720,0,0,1,0,0,0,0,0
2.253461680,0,0,0,0,0,0,0,0
2.256016560,1,0,0,0,0,0,0,0
2.256033880,1,1,0,0,0,0,0,0
2.256034600,1,1,1,0,0,0,0,0
2.256043920,1,1,1,0,0,0,0,1
2.256048840,1,1,1,0,0,0,1,1
2.256056160,1,1,1,0,0,0,0,1
2.256132240,1,1,1,0,0,0,0,0
2.256145320,1,1,1,0,1,0,0,0
2.256162120,1,1,1,0,0,0,0,0
2.257284360,1,1,1,1,0,0,0,0
2.257296280,1,1,1,1,0,1,0,0
2.257325120,1,1,1,1,0,0,0,0
2.257475800,1,1,1,0,0,0,0,0
2.257477880,1,1,0,0,0,0,0,0
2.260017240,0,1,0,0,0,0,0,0
2.260034880,0,0,0,0,0,0,0,0
2.260035640,0,0,1,0,0,0,0,0
2.260057080,0,0,1,0,0,0,0,1
2.260062040,0,0,1,0,0,0,1,1
2.260069360,0,0,1,0,0,0,0,1
2.260145400,0,0,1,0,0,0,0,0
2.260158480,0,0,1,0,1,0,0,0
2.260175320,0,0,1,0,0,0,0,0
2.261312720,0,0,1,1,0,0,0,0
2.261331480,0,0,1,1,0,1,0,0
2.261360320,0,0,1,1,0,0,0,0
2.261481280,0,0,1,0,0,0,0,0
2.261483360,0,0,0,0,0,0,0,0
2.264018920,1,0,0,0,0,0,0,0
2.264026480,1,0,0,0,0,0,0,1
2.264031400,1,0,0,0,0,0,1,1
2.264034800,1,1,0,0,0,0,1,1
2.264035480,1,1,1,0,0,0,1,1
2.264038760,1,1,1,0,0,0,0,1
2.264114800,1,1,1,0,0,0,0,0
2.264127880,1,1,1,0,1,0,0,0
2.264144720,1,1,1,0,0,0,0,0
2.265212440,1,1,1,1,0,0,0,0
2.265230480,1,1,1,1,0,1,0,0
2.265259320,1,1,1,1,0,0,0,0
2.265398640,1,1,1,0,0,0,0,0
2.265399600,1,1,0,0,0,0,0,0
2.268019240,0,1,0,0,0,0,0,0
2.268026680,0,1,0,0,0,0,0,1
2.268031640,0,1,0,0,0,0,1,1
2.268037040,0,0,0,0,0,0,1,1
2.268037840,0,0,1,0,0,0,1,1
2.268038960,0,0,1,0,0,0,0,1
2.268115160,0,0,1,0,0,0,0,0
2.268134520,0,0,1,0,1,0,0,0
2.268151360,0,0,1,0,0,0,0,0
2.268933200,0,0,1,1,0,0,0,0
2.268949040,0,0,1,1,0,1,0,0
2.268977880,0,0,1,1,0,0,0,0
2.269105120,0,0,1,0,0,0,0,0
2.269106120,0,0,0,0,0,0,0,0
2.272016720,1,0,0,0,0,0,0,0
2.272024280,1,0,0,0,0,0,0,1
2.272029240,1,0,0,0,0,0,1,1
2.272032040,1,1,0,0,0,0,1,1
2.272032760,1,1,1,0,0,0,1,1
2.272036560,1,1,1,0,0,0,0,1
2.272112720,1,1,1,0,0,0,0,0
2.272125800,1,1,1,0,1,0,0,0
2.272142640,1,1,1,0,0,0,0,0
2.272940080,1,1,1,1,0,0,0,0
2.272956080,1,1,1,1,0,1,0,0
2.272984920,1,1,1,1,0,0,0,0
2.273130920,1,1,1,0,0,0,0,0
2.273133040,1,1,0,0,0,0,0,0
2.276024000,0,1,0,0,0,0,0,0
2.276042000,0,1,0,0,0,0,0,1
2.276042200,0,0,0,0,0,0,0,1
2.276042960,0,0,1,0,0,0,0,1
2.276046960,0,0,1,0,0,0,1,1
2.276054280,0,0,1,0,0,0,0,1
2.276130400,0,0,1,0,0,0,0,0
2.276143480,0,0,1,0,1,0,0,0
2.276160320,0,0,1,0,0,0,0,0
2.277089040,0,0,1,1,0,0,0,0
2.277103480,0,0,1,1,0,1,0,0
2.277132320,0,0,1,1,0,0,0,0
2.277282480,0,0,1,0,0,0,0,0
2.277283440,0,0,0,0,0,0,0,0
2.280019760,1,0,0,0,0,0,0,0
2.280036240,1,1,0,0,0,0,0,0
2.280036960,1,1,1,0,0,0,0,0
2.280070200,1,1,1,0,0,0,0,1
2.280075120,1,1,1,0,0,0,1,1
2.280082480,1,1,1,0,0,0,0,1
2.280158640,1,1,1,0,0,0,0,0
2.280171720,1,1,1,0,1,0,0,0
2.280188560,1,1,1,0,0,0,0,0
2.281275160,1,1,1,1,0,0,0,0
2.281287080,1,1,1,1,0,1,0,0
2.281315920,1,1,1,1,0,0,0,0
2.283443680,1,1,1,0,0,0,0,0
2.283445840,1,1,0,0,0,0,0,0
2.284024120,0,1,0,0,0,0,0,0
2.284043200,0,0,0,0,0,0,0,0
2.284043960,0,0,1,0,0,0,0,0
2.284071680,0,0,1,0,0,0,0,1
2.284076600,0,0,1,0,0,0,1,1
2.284083920,0,0,1,0,0,0,0,1
2.284160040,0,0,1,0,0,0,0,0
2.284173120,0,0,1,0,1,0,0,0
2.284189960,0,0,1,0,0,0,0,0
2.285362520,0,0,1,1,0,0,0,0
2.285374680,0,0,1,1,0,1,0,0
2.285403520,0,0,1,1,0,0,0,0
2.285549600,0,0,1,0,0,0,0,0
2.285550560,0,0,0,0,0,0,0,0
2.288015800,1,0,0,0,0,0,0,0
2.288034280,1,1,0,0,0,0,0,0
2.288035000,1,1,1,0,0,0,0,0
2.288048560,1,1,1,0,0,0,0,1
2.288053480,1,1,1,0,0,0,1,1
2.288060800,1,1,1,0,0,0,0,1
2.288136920,1,1,1,0,0,0,0,0
2.288150000,1,1,1,0,1,0,0,0
2.288166840,1,1,1,0,0,0,0,0
2.289267240,1,1,1,1,0,0,0,0
2.289285400,1,1,1,1,0,1,0,0
2.289314240,1,1,1,1,0,0,0,0
2.289460320,1,1,1,0,0,0,0,0
2.289461280,1,1,0,0,0,0,0,0
2.292015600,0,1,0,0,0,0,0,0
2.292023120,0,1,0,0,0,0,0,1
2.292028080,0,1,0,0,0,0,1,1
2.292030440,0,0,0,0,0,0,1,1
2.292031240,0,0,1,0,0,0,1,1
2.292035400,0,0,1,0,0,0,0,1
2.292111560,0,0,1,0,0,0,0,0
2.292124560,0,0,1,0,1,0,0,0
2.292141400,0,0,1,0,0,0,0,0
2.293181520,0,0,1,1,0,0,0,0
2.293192400,0,0,1,1,0,1,0,0
2.293221240,0,0,1,1,0,0,0,0
2.293388560,0,0,1,0,0,0,0,0
2.293390640,0,0,0,0,0,0,0,0
2.296020880,1,0,0,0,0,0,0,0
2.296028400,1,0,0,0,0,0,0,1
2.296033320,1,0,0,0,0,0,1,1
2.296038760,1,1,0,0,0,0,1,1
2.296039440,1,1,1,0,0,0,1,1
2.296040680,1,1,1,0,0,0,0,1
2.296116800,1,1,1,0,0,0,0,0
2.296129840,1,1,1,0,1,0,0,0
2.296146680,1,1,1,0,0,0,0,0
2.296934720,1,1,1,1,0,0,0,0
2.296950920,1,1,1,1,0,1,0,0
2.296979800,1,1,1,1,0,0,0,0
2.297119480,1,1,1,0,0,0,0,0
2.297121560,1,1,0,0,0,0,0,0
2.300020240,0,1,0,0,0,0,0,0
2.300027800,0,1,0,0,0,0,0,1
2.300032720,0,1,0,0,0,0,1,1
2.300037440,0,0,0,0,0,0,1,1
2.300038160,0,0,1,0,0,0,1,1
2.300040080,0,0,1,0,0,0,0,1
2.300116200,0,0,1,0,0,0,0,0
2.300129240,0,0,1,0,1,0,0,0
2.300146080,0,0,1,0,0,0,0,0
2.300961000,0,0,1,1,0,0,0,0
2.300976280,0,0,1,1,0,1,0,0
2.301005120,0,0,1,1,0,0,0,0
2.301146360,0,0,1,0,0,0,0,0
2.301147320,0,0,0,0,0,0,0,0
2.304014760,1,0,0,0,0,0,0,0
2.304031480,1,1,0,0,0,0,0,0
2.304032200,1,1,1,0,0,0,0,0
2.304055640,1,1,1,0,0,0,0,1
2.304060600,1,1,1,0,0,0,1,1
2.304067920,1,1,1,0,0,0,0,1
2.304144120,1,1,1,0,0,0,0,0
2.304157160,1,1,1,0,1,0,0,0
2.304174000,1,1,1,0,0,0,0,0
2.305089160,1,1,1,1,0,0,0,0
2.305105920,1,1,1,1,0,1,0,0
2.305134760,1,1,1,1,0,0,0,0
2.305272160,1,1,1,0,0,0,0,0
2.305274240,1,1,0,0,0,0,0,0
2.308018200,0,1,0,0,0,0,0,0
2.308035640,0,0,0,0,0,0,0,0
2.308036400,0,0,1,0,0,0,0,0
2.308045120,0,0,1,0,0,0,0,1
2.308050040,0,0,1,0,0,0,1,1
2.308057360,0,0,1,0,0,0,0,1
2.308133480,0,0,1,0,0,0,0,0
2.308152880,0,0,1,0,1,0,0,0
2.308169720,0,0,1,0,0,0,0,0
2.309252320,0,0,1,1,0,0,0,0
2.309268120,0,0,1,1,0,1,0,0
2.309296960,0,0,1,1,0,0,0,0
2.312499480,0,0,1,0,0,0,0,0
2.312501800,0,0,0,0,0,0,0,0
2.312507160,1,0,0,0,0,0,0,0
2.312512400,1,1,0,0,0,0,0,0
2.312513120,1,1,1,0,0,0,0,0
2.312542640,1,1,1,0,0,0,0,1
2.312547600,1,1,1,0,0,0,1,1
2.312554920,1,1,1,0,0,0,0,1
2.312631120,1,1,1,0,0,0,0,0
2.312644160,1,1,1,0,1,0,0,0
2.312661000,1,1,1,0,0,0,0,0
2.313792560,1,1,1,1,0,0,0,0
2.313808080,1,1,1,1,0,1,0,0
2.313836920,1,1,1,1,0,0,0,0
2.313978280,1,1,1,0,0,0,0,0
2.313979240,1,1,0,0,0,0,0,0
2.316018520,0,1,0,0,0,0,0,0
2.316033720,0,1,0,0,0,0,0,1
2.316036640,0,0,0,0,0,0,0,1
2.316037400,0,0,1,0,0,0,0,1
2.316038640,0,0,1,0,0,0,1,1
2.316045960,0,0,1,0,0,0,0,1
2.316122160,0,0,1,0,0,0,0,0
2.316135240,0,0,1,0,1,0,0,0
2.316152080,0,0,1,0,0,0,0,0
2.317304920,0,0,1,1,0,0,0,0
2.317316160,0,0,1,1,0,1,0,0
2.317345320,0,0,1,1,0,0,0,0
2.317504240,0,0,1,0,0,0,0,0
2.317505240,0,0,0,0,0,0,0,0
2.320011360,1,0,0,0,0,0,0,0
2.320018840,1,0,0,0,0,0,0,1
2.320023800,1,0,0,0,0,0,1,1
2.320027800,1,1,0,0,0,0,1,1
2.320028520,1,1,1,0,0,0,1,1
2.320031120,1,1,1,0,0,0,0,1
2.320107360,1,1,1,0,0,0,0,0
2.320120360,1,1,1,0,1,0,0,0
2.320137200,1,1,1,0,0,0,0,0
2.321098240,1,1,1,1,0,0,0,0
2.321113640,1,1,1,1,0,1,0,0
2.321142480,1,1,1,1,0,0,0,0
2.321280160,1,1,1,0,0,0,0,0
2.321282240,1,1,0,0,0,0,0,0
2.324016680,0,1,0,0,0,0,0,0
2.324024200,0,1,0,0,0,0,0,1
2.324029120,0,1,0,0,0,0,1,1
2.324034720,0,0,0,0,0,0,1,1
2.324035480,0,0,1,0,0,0,1,1
2.324036440,0,0,1,0,0,0,0,1
2.324112640,0,0,1,0,0,0,0,0
2.324125720,0,0,1,0,1,0,0,0
2.324142560,0,0,1,0,0,0,0,0
2.324938360,0,0,1,1,0,0,0,0
2.324950280,0,0,1,1,0,1,0,0
2.324979160,0,0,1,1,0,0,0,0
2.325113720,0,0,1,0,0,0,0,0
2.325115360,0,0,0,0,0,0,0,0
2.328011920,1,0,0,0,0,0,0,0
2.328019400,1,0,0,0,0,0,0,1
2.328024320,1,0,0,0,0,0,1,1
2.328028800,1,1,0,0,0,0,1,1
2.328029520,1,1,1,0,0,0,1,1
2.328031680,1,1,1,0,0,0,0,1
2.328107840,1,1,1,0,0,0,0,0
2.328120920,1,1,1,0,1,0,0,0
2.328137760,1,1,1,0,0,0,0,0
2.328944440,1,1,1,1,0,0,0,0
2.328959840,1,1,1,1,0,1,0,0
2.328988680,1,1,1,1,0,0,0,0
2.329105560,1,1,1,0,0,0,0,0
2.329106520,1,1,0,0,0,0,0,0
2.332023080,0,1,0,0,0,0,0,0
2.332040360,0,0,0,0,0,0,0,0
2.332041120,0,0,1,0,0,0,0,0
2.332060520,0,0,1,0,0,0,0,1
2.332065440,0,0,1,0,0,0,1,1
2.332072760,0,0,1,0,0,0,0,1
2.332149040,0,0,1,0,0,0,0,0
2.332162080,0,0,1,0,1,0,0,0
2.332178920,0,0,1,0,0,0,0,0
2.333135920,0,0,1,1,0,0,0,0
2.333150760,0,0,1,1,0,1,0,0
2.333179600,0,0,1,1,0,0,0,0
2.333346960,0,0,1,0,0,0,0,0
2.333347920,0,0,0,0,0,0,0,0
2.336016720,1,0,0,0,0,0,0,0
2.336033000,1,1,0,0,0,0,0,0
2.336033680,1,1,1,0,0,0,0,0
2.336054840,1,1,1,0,0,0,0,1
2.336059800,1,1,1,0,0,0,1,1
2.336067120,1,1,1,0,0,0,0,1
2.336138680,1,1,1,0,0,0,0,0
2.336151720,1,1,1,0,1,0,0,0
2.336168560,1,1,1,0,0,0,0,0
2.337297800,1,1,1,1,0,0,0,0
2.337315640,1,1,1,1,0,1,0,0
2.337344480,1,1,1,1,0,0,0,0
2.337477200,1,1,1,0,0,0,0,0
2.337479280,1,1,0,0,0,0,0,0
2.340017440,0,1,0,0,0,0,0,0
2.340035000,0,0,0,0,0,0,0,0
2.340035760,0,0,1,0,0,0,0,0
2.340058360,0,0,1,0,0,0,0,1
2.340063320,0,0,1,0,0,0,1,1
2.340070640,0,0,1,0,0,0,0,1
2.340142240,0,0,1,0,0,0,0,0
2.340155320,0,0,1,0,1,0,0,0
2.340172160,0,0,1,0,0,0,0,0
2.341295880,0,0,1,1,0,0,0,0
2.341312120,0,0,1,1,0,1,0,0
2.341340960,0,0,1,1,0,0,0,0
2.341464960,0,0,1,0,0,0,0,0
2.341465920,0,0,0,0,0,0,0,0
2.344015880,1,0,0,0,0,0,0,0
2.344033000,1,1,0,0,0,0,0,0
2.344033720,1,1,1,0,0,0,0,0
2.344040240,1,1,1,0,0,0,0,1
2.344045200,1,1,1,0,0,0,1,1
2.344052520,1,1,1,0,0,0,0,1
2.344124080,1,1,1,0,0,0,0,0
2.344137120,1,1,1,0,1,0,0,0
2.344153960,1,1,1,0,0,0,0,0
2.345300880,1,1,1,1,0,0,0,0
2.345318080,1,1,1,1,0,1,0,0
2.345346920,1,1,1,1,0,0,0,0
2.345491280,1,1,1,0,0,0,0,0
2.345492240,1,1,0,0,0,0,0,0
2.348020120,0,1,0,0,0,0,0,0
2.348027640,0,1,0,0,0,0,0,1
2.348032560,0,1,0,0,0,0,1,1
2.348037040,0,0,0,0,0,0,1,1
2.348037800,0,0,1,0,0,0,1,1
2.348039880,0,0,1,0,0,0,0,1
2.348111440,0,0,1,0,0,0,0,0
2.348130760,0,0,1,0,1,0,0,0
2.348147600,0,0,1,0,0,0,0,0
2.349130480,0,0,1,1,0,0,0,0
2.349148280,0,0,1,1,0,1,0,0
2.349177120,0,0,1,1,0,0,0,0
2.349353200,0,0,1,0,0,0,0,0
2.349354160,0,0,0,0,0,0,0,0
2.352022280,1,0,0,0,0,0,0,0
2.352029760,1,0,0,0,0,0,0,1
2.352034720,1,0,0,0,0,0,1,1
2.352040200,1,1,0,0,0,0,1,1
2.352040880,1,1,1,0,0,0,1,1
2.352042040,1,1,1,0,0,0,0,1
2.352113600,1,1,1,0,0,0,0,0
2.352126680,1,1,1,0,1,0,0,0
2.352143480,1,1,1,0,0,0,0,0
2.352963840,1,1,1,1,0,0,0,0
2.352977040,1,1,1,1,0,1,0,0
2.353005880,1,1,1,1,0,0,0,0
2.353157600,1,1,1,0,0,0,0,0
2.353159720,1,1,0,0,0,0,0,0
2.356017960,0,1,0,0,0,0,0,0
2.356025480,0,1,0,0,0,0,0,1
2.356030440,0,1,0,0,0,0,1,1
2.356034240,0,0,0,0,0,0,1,1
2.356034960,0,0,1,0,0,0,1,1
2.356037760,0,0,1,0,0,0,0,1
2.356109360,0,0,1,0,0,0,0,0
2.356122440,0,0,1,0,1,0,0,0
2.356139280,0,0,1,0,0,0,0,0
2.356927040,0,0,1,1,0,0,0,0
2.356944440,0,0,1,1,0,1,0,0
2.356973280,0,0,1,1,0,0,0,0
2.357113520,0,0,1,0,0,0,0,0
2.357115600,0,0,0,0,0,0,0,0
2.360022680,1,0,0,0,0,0,0,0
2.360034240,1,0,0,0,0,0,0,1
2.360039200,1,0,0,0,0,0,1,1
2.360040200,1,1,0,0,0,0,1,1
2.360040960,1,1,1,0,0,0,1,1
2.360046520,1,1,1,0,0,0,0,1
2.360118280,1,1,1,0,0,0,0,0
2.360131320,1,1,1,0,1,0,0,0
2.360148160,1,1,1,0,0,0,0,0
2.361119520,1,1,1,1,0,0,0,0
2.361135760,1,1,1,1,0,1,0,0
2.361164600,1,1,1,1,0,0,0,0
2.361303080,1,1,1,0,0,0,0,0
2.361305800,1,1,0,0,0,0,0,0
2.364016160,0,1,0,0,0,0,0,0
2.364027440,0,1,0,0,0,0,0,1
2.364032400,0,1,0,0,0,0,1,1
2.364033320,0,0,0,0,0,0,1,1
2.364034080,0,0,1,0,0,0,1,1
2.364039720,0,0,1,0,0,0,0,1
2.364111280,0,0,1,0,0,0,0,0
2.364124360,0,0,1,0,1,0,0,0
2.364141160,0,0,1,0,0,0,0,0
2.365315560,0,0,1,1,0,0,0,0
2.365333240,0,0,1,1,0,1,0,0
2.365362080,0,0,1,1,0,0,0,0
2.365509960,0,0,1,0,0,0,0,0
2.365510920,0,0,0,0,0,0,0,0
2.368015760,1,0,0,0,0,0,0,0
2.368030360,1,1,0,0,0,0,0,0
2.368031040,1,1,1,0,0,0,0,0
2.368037000,1,1,1,0,0,0,0,1
2.368041920,1,1,1,0,0,0,1,1
2.368049240,1,1,1,0,0,0,0,1
2.368120800,1,1,1,0,0,0,0,0
2.368133880,1,1,1,0,1,0,0,0
2.368150720,1,1,1,0,0,0,0,0
2.369270960,1,1,1,1,0,0,0,0
2.369286920,1,1,1,1,0,1,0,0
2.369315760,1,1,1,1,0,0,0,0
2.369420840,1,1,1,0,0,0,0,0
2.369421800,1,1,0,0,0,0,0,0
2.372019840,0,1,0,0,0,0,0,0
2.372037480,0,0,0,0,0,0,0,0
2.372038240,0,0,1,0,0,0,0,0
2.372066160,0,0,1,0,0,0,0,1
2.372071080,0,0,1,0,0,0,1,1
2.372078400,0,0,1,0,0,0,0,1
2.372149960,0,0,1,0,0,0,0,0
2.372163000,0,0,1,0,1,0,0,0
2.372179800,0,0,1,0,0,0,0,0
2.373326800,0,0,1,1,0,0,0,0
2.373339480,0,0,1,1,0,1,0,0
2.373368320,0,0,1,1,0,0,0,0
2.373502400,0,0,1,0,0,0,0,0
2.373503360,0,0,0,0,0,0,0,0
2.376014520,1,0,0,0,0,0,0,0
2.376021960,1,0,0,0,0,0,0,1
2.376026920,1,0,0,0,0,0,1,1
2.376029560,1,1,0,0,0,0,1,1
2.376030280,1,1,1,0,0,0,1,1
2.376034240,1,1,1,0,0,0,0,1
2.376105840,1,1,1,0,0,0,0,0
2.376118920,1,1,1,0,1,0,0,0
2.376135760,1,1,1,0,0,0,0,0
2.377121200,1,1,1,1,0,0,0,0
2.377133280,1,1,1,1,0,1,0,0
2.377162120,1,1,1,1,0,0,0,0
2.377292880,1,1,1,0,0,0,0,0
2.377295000,1,1,0,0,0,0,0,0
2.380021640,0,1,0,0,0,0,0,0
2.380029120,0,1,0,0,0,0,0,1
2.380034080,0,1,0,0,0,0,1,1
2.380038640,0,0,0,0,0,0,1,1
2.380039400,0,0,1,0,0,0,1,1
2.380041400,0,0,1,0,0,0,0,1
2.380113000,0,0,1,0,0,0,0,0
2.380126080,0,0,1,0,1,0,0,0
2.380142920,0,0,1,0,0,0,0,0
2.380930160,0,0,1,1,0,0,0,0
2.380944040,0,0,1,1,0,1,0,0
2.380972880,0,0,1,1,0,0,0,0
2.381096680,0,0,1,0,0,0,0,0
2.381098760,0,0,0,0,0,0,0,0
2.384015840,1,0,0,0,0,0,0,0
2.384028720,1,0,0,0,0,0,0,1
2.384032560,1,1,0,0,0,0,0,1
2.384033280,1,1,1,0,0,0,0,1
2.384033680,1,1,1,0,0,0,1,1
2.384041000,1,1,1,0,0,0,0,1
2.384112560,1,1,1,0,0,0,0,0
2.384125640,1,1,1,0,1,0,0,0
2.384142440,1,1,1,0,0,0,0,0
2.384965200,1,1,1,1,0,0,0,0
2.384976680,1,1,1,1,0,1,0,0
2.385005520,1,1,1,1,0,0,0,0
2.385168600,1,1,1,0,0,0,0,0
2.385170240,1,1,0,0,0,0,0,0
2.388021560,0,1,0,0,0,0,0,0
2.388039600,0,0,0,0,0,0,0,0
2.388040360,0,0,1,0,0,0,0,0
2.388067280,0,0,1,0,0,0,0,1
2.388072240,0,0,1,0,0,0,1,1
2.388079560,0,0,1,0,0,0,0,1
2.388151120,0,0,1,0,0,0,0,0
2.388164200,0,0,1,0,1,0,0,0
2.388181000,0,0,1,0,0,0,0,0
2.389146360,0,0,1,1,0,0,0,0
2.389163280,0,0,1,1,0,1,0,0
2.389192120,0,0,1,1,0,0,0,0
2.389317640,0,0,1,0,0,0,0,0
2.389319280,0,0,0,0,0,0,0,0
2.392016360,1,0,0,0,0,0,0,0
2.392030720,1,1,0,0,0,0,0,0
2.392031440,1,1,1,0,0,0,0,0
2.392055760,1,1,1,0,0,0,0,1
2.392060680,1,1,1,0,0,0,1,1
2.392068000,1,1,1,0,0,0,0,1
2.392139640,1,1,1,0,0,0,0,0
2.392159000,1,1,1,0,1,0,0,0
2.392175840,1,1,1,0,0,0,0,0
2.393350800,1,1,1,1,0,0,0,0
2.393367800,1,1,1,1,0,1,0,0
2.393396640,1,1,1,1,0,0,0,0
2.393535680,1,1,1,0,0,0,0,0
2.393537320,1,1,0,0,0,0,0,0
2.396020600,0,1,0,0,0,0,0,0
2.396036840,0,0,0,0,0,0,0,0
2.396037600,0,0,1,0,0,0,0,0
2.396067960,0,0,1,0,0,0,0,1
2.396072920,0,0,1,0,0,0,1,1
2.396080240,0,0,1,0,0,0,0,1
2.396151800,0,0,1,0,0,0,0,0
2.396164880,0,0,1,0,1,0,0,0
2.396181680,0,0,1,0,0,0,0,0
2.397304720,0,0,1,1,0,0,0,0
2.397322600,0,0,1,1,0,1,0,0
2.397351440,0,0,1,1,0,0,0,0
2.397492520,0,0,1,0,0,0,0,0
2.397493520,0,0,0,0,0,0,0,0
2.400017360,1,0,0,0,0,0,0,0
2.400024840,1,0,0,0,0,0,0,1
2.400029800,1,0,0,0,0,0,1,1
2.400033760,1,1,0,0,0,0,1,1
2.400034520,1,1,1,0,0,0,1,1
2.400037120,1,1,1,0,0,0,0,1
2.400108680,1,1,1,0,0,0,0,0
2.400121680,1,1,1,0,1,0,0,0
2.400138520,1,1,1,0,0,0,0,0
2.401212640,1,1,1,1,0,0,0,0
2.401228680,1,1,1,1,0,1,0,0
2.401257520,1,1,1,1,0,0,0,0
2.401388360,1,1,1,0,0,0,0,0
2.401390480,1,1,0,0,0,0,0,0
2.404023520,0,1,0,0,0,0,0,0
2.404031080,0,1,0,0,0,0,0,1
2.404036000,0,1,0,0,0,0,1,1
2.404040840,0,0,0,0,0,0,1,1
2.404041600,0,0,1,0,0,0,1,1
2.404043320,0,0,1,0,0,0,0,1
2.404115000,0,0,1,0,0,0,0,0
2.404128000,0,0,1,0,1,0,0,0
2.404144840,0,0,1,0,0,0,0,0
2.404930680,0,0,1,1,0,0,0,0
2.404945240,0,0,1,1,0,1,0,0
2.404974080,0,0,1,1,0,0,0,0
2.405097640,0,0,1,0,0,0,0,0
2.405099720,0,0,0,0,0,0,0,0
2.408018920,1,0,0,0,0,0,0,0
2.408026480,1,0,0,0,0,0,0,1
2.408031400,1,0,0,0,0,0,1,1
2.408034000,1,1,0,0,0,0,1,1
2.408034720,1,1,1,0,0,0,1,1
2.408038720,1,1,1,0,0,0,0,1
