Time [s],Channel 0,Channel 1
1.386852080,1,1
1.388527960,1,0
1.388809240,0,0
1.390526920,0,1
1.390770200,1,1
1.392525000,1,0
1.392725800,0,0
1.394524000,0,1
1.394688360,1,1
1.396522120,1,0
1.396669960,0,0
1.398521040,0,1
1.398880280,1,1
1.400519120,1,0
1.400838440,0,0
1.402521400,0,1
1.402803120,1,1
1.404516120,1,0
1.404760080,0,0
1.406515120,0,1
1.406724200,1,1
1.408513200,1,0
1.408684080,0,0
1.410526080,0,1
1.410887480,1,1
1.412510240,1,0
1.412851880,0,0
1.414509120,0,1
1.414811960,1,1
1.416507240,1,0
1.416681320,0,0
1.418525520,0,1
1.418886880,1,1
1.420504280,1,0
1.420845280,0,0
1.422503280,0,1
1.422806280,1,1
1.424501320,1,0
1.424765200,0,0
1.426500240,0,1
1.426718840,1,1
1.428498360,1,0
1.428642120,0,0
1.430497280,0,1
1.430862160,1,1
1.432498920,1,0
1.432821880,0,0
1.434494400,0,1
1.434780720,1,1
1.436492400,1,0
1.436738760,0,0
1.438491360,0,1
1.438657360,1,1
1.440494400,1,0
1.440809920,0,0
1.442488400,0,1
1.442791520,1,1
1.444486480,1,0
1.444757360,0,0
1.446485520,0,1
1.446714560,1,1
1.448483600,1,0
1.448630560,0,0
1.450482480,0,1
1.450784360,1,1
1.452480560,1,0
1.452701280,0,0
1.454479520,0,1
1.454622720,1,1
1.456477600,1,0
1.456829600,0,0
1.458476600,0,1
1.458787560,1,1
1.460474720,1,0
1.460751360,0,0
1.462473600,0,1
1.462708560,1,1
1.464471680,1,0
1.464668640,0,0
1.466470640,0,1
1.466641320,1,1
1.468468720,1,0
1.468798640,0,0
1.470467720,0,1
1.470717040,1,1
1.472465840,1,0
1.472636440,0,0
1.474464760,0,1
1.474793720,1,1
1.476462800,1,0
1.476742120,0,0
1.478461760,0,1
1.478691280,1,1
1.480459880,1,0
1.480643560,0,0
1.482458840,0,1
1.482605480,1,1
1.484456880,1,0
1.484800560,0,0
1.486462080,0,1
1.486784840,1,1
1.488453920,1,0
1.488735560,0,0
1.490452840,0,1
1.490685560,1,1
1.492450960,1,0
1.492635160,0,0
1.494449960,0,1
1.494595720,1,1
1.496448040,1,0
1.496804760,0,0
1.498446920,0,1
1.498757280,1,1
1.500445040,1,0
1.500708320,0,0
1.502443960,0,1
1.502662640,1,1
1.504442080,1,0
1.504611760,0,0
1.506441080,0,1
1.506586920,1,1
1.508439160,1,0
1.508784000,0,0
1.510438040,0,1
1.510738080,1,1
1.512436120,1,0
1.512686280,0,0
1.514435080,0,1
1.514637040,1,1
1.516433160,1,0
1.516593000,0,0
1.518432120,0,1
1.518778360,1,1
1.520432400,1,0
1.520797360,0,0
1.522432280,0,1
1.522753320,1,1
1.524427240,1,0
1.524712160,0,0
1.526426200,0,1
1.526685320,1,1
1.528424280,1,0
1.528643760,0,0
1.530426560,0,1
1.530609040,1,1
1.532421400,1,0
1.532570840,0,0
1.534420320,0,1
1.534773040,1,1
1.536418360,1,0
1.536739520,0,0
1.538417320,0,1
1.538702560,1,1
1.540415400,1,0
1.540659360,0,0
1.542414400,0,1
1.542614400,1,1
1.544412520,1,0
1.544569520,0,0
1.546411440,0,1
1.546558480,1,1
1.548409560,1,0
1.548753520,0,0
1.550408440,0,1
1.550702120,1,1
1.552406520,1,0
1.552651760,0,0
1.554405520,0,1
1.554600960,1,1
1.556403600,1,0
1.556576720,0,0
1.558413000,0,1
1.558771600,1,1
1.560405960,1,0
1.560726520,0,0
1.562399560,0,1
1.562677360,1,1
1.564397640,1,0
1.564626000,0,0
1.566396640,0,1
1.566581360,1,1
1.568394720,1,0
1.568541240,0,0
1.570393600,0,1
1.570734680,1,1
1.572391760,1,0
1.572688680,0,0
1.574390640,0,1
1.574635200,1,1
1.576388760,1,0
1.576608360,0,0
1.578387680,0,1
1.578557960,1,1
1.580393080,1,0
1.580752520,0,0
1.582384800,0,1
1.582702240,1,1
1.584382880,1,0
1.584653120,0,0
1.586381760,0,1
1.586623120,1,1
1.588379880,1,0
1.588562760,0,0
1.590389160,0,1
1.590745560,1,1
1.592376960,1,0
1.592693600,0,0
1.594375920,0,1
1.594650240,1,1
1.596374000,1,0
1.596629360,0,0
1.598372880,0,1
1.598588920,1,1
1.600370960,1,0
1.600546920,0,0
1.602388800,0,1
1.602750760,1,1
1.604368000,1,0
1.604709840,0,0
1.606367040,0,1
1.606677960,1,1
1.608365120,1,0
1.608637440,0,0
1.610364000,0,1
1.610599000,1,1
1.612362080,1,0
1.612554400,0,0
1.614361040,0,1
1.614512400,1,1
1.616359120,1,0
1.616722160,0,0
1.618358120,0,1
1.618682040,1,1
1.620356240,1,0
1.620642840,0,0
1.622355120,0,1
1.622603040,1,1
1.624353200,1,0
1.624563920,0,0
1.626352160,0,1
1.626540160,1,1
1.628350240,1,0
1.628501800,0,0
1.630349200,0,1
1.630702600,1,1
1.632347360,1,0
1.632660520,0,0
1.634346240,0,1
1.634619280,1,1
1.636344320,1,0
1.636592760,0,0
1.638343280,0,1
1.638553960,1,1
1.640341360,1,0
1.640513040,0,0
1.642354920,0,1
1.642712960,1,1
1.644338440,1,0
1.644676160,0,0
1.646337360,0,1
1.646640720,1,1
1.648335440,1,0
1.648600280,0,0
1.650334400,0,1
1.650558240,1,1
1.652332480,1,0
1.652524080,0,0
1.654331440,0,1
1.654485760,1,1
1.656330320,1,0
1.656688640,0,0
1.658334160,0,1
1.658650240,1,1
1.660326560,1,0
1.660609880,0,0
1.662325480,0,1
1.662568720,1,1
1.664323600,1,0
1.664527840,0,0
1.666322600,0,1
1.666494480,1,1
1.668334920,1,0
1.668698840,0,0
1.670319640,0,1
1.670658280,1,1
1.672317680,1,0
1.672615520,0,0
1.674316600,0,1
1.674572520,1,1
1.676314720,1,0
1.676557400,0,0
1.678313720,0,1
1.678514920,1,1
1.680311800,1,0
1.680468760,0,0
1.682314120,0,1
1.682671680,1,1
1.684308760,1,0
1.684628520,0,0
1.686307720,0,1
1.686608360,1,1
1.688305800,1,0
1.688567920,0,0
1.690304840,0,1
1.690525360,1,1
1.692302920,1,0
1.692483160,0,0
1.694301880,0,1
1.694448400,1,1
1.696299960,1,0
1.696654640,0,0
1.698298840,0,1
1.698615720,1,1
1.700296920,1,0
1.700574560,0,0
1.702295880,0,1
1.702532400,1,1
1.704294040,1,0
1.704490120,0,0
1.706293000,0,1
1.706452040,1,1
1.708292320,1,0
1.708652160,0,0
1.710290960,0,1
1.710610680,1,1
1.712288040,1,0
1.712564880,0,0
1.714287000,0,1
1.714523360,1,1
1.716285160,1,0
1.716491040,0,0
1.718284080,0,1
1.718448440,1,1
1.720289920,1,0
1.720649400,0,0
1.722282640,0,1
1.722604400,1,1
1.724279160,1,0
1.724561480,0,0
1.726278120,0,1
1.726545680,1,1
1.728276280,1,0
1.728505720,0,0
1.730275200,0,1
1.730464360,1,1
1.732273280,1,0
1.732422480,0,0
1.734272240,0,1
1.734629400,1,1
1.736270280,1,0
1.736619760,0,0
1.738269240,0,1
1.738570640,1,1
1.740267320,1,0
1.740521720,0,0
1.742266320,0,1
1.742472520,1,1
1.744264400,1,0
1.744425840,0,0
1.746267280,0,1
1.746624400,1,1
1.748261400,1,0
1.748579640,0,0
1.750260320,0,1
1.750530800,1,1
1.752258440,1,0
1.752481280,0,0
1.754257440,0,1
1.754429520,1,1
1.756272400,1,0
1.756631200,0,0
1.758254480,0,1
1.758592520,1,1
1.760252520,1,0
1.760541640,0,0
1.762251440,0,1
1.762493880,1,1
1.764249560,1,0
1.764442800,0,0
1.766248560,0,1
1.766400040,1,1
1.768246640,1,0
1.768592680,0,0
1.770245520,0,1
1.770543480,1,1
1.772243600,1,0
1.772516480,0,0
1.774242560,0,1
1.774469280,1,1
1.776240640,1,0
1.776429440,0,0
1.778239680,0,1
1.778997560,1,1
1.780237760,1,0
1.780605760,0,0
1.782236720,0,1
1.782412720,1,1
1.784234800,1,0
1.784469320,0,0
1.786237040,0,1
1.786470800,1,1
1.788231760,1,0
1.788550720,0,0
1.790230800,0,1
1.790398160,1,1
1.792228880,1,0
1.792386280,0,0
1.794227800,0,1
1.794407480,1,1
1.796225840,1,0
1.796434640,0,0
1.798224800,0,1
1.798618840,1,1
1.800222880,1,0
1.800629200,0,0
1.802221880,0,1
1.802415160,1,1
1.804220000,1,0
1.804440200,0,0
1.806218920,0,1
1.806473680,1,1
1.808216960,1,0
1.808499520,0,0
1.810215920,0,1
1.810567880,1,1
1.812214000,1,0
1.812599600,0,0
1.814223200,0,1
1.814626200,1,1
1.816211120,1,0
1.817095480,0,0
1.818211480,0,1
1.818563280,1,1
1.820208080,1,0
1.820477320,0,0
1.822207040,0,1
1.822391960,1,1
1.824205120,1,0
1.824583400,0,0
1.826204080,0,1
1.826539040,1,1
1.828202160,1,0
1.828454200,0,0
1.830201160,0,1
1.830368920,1,1
1.832199240,1,0
1.832529560,0,0
1.834198120,0,1
1.834443320,1,1
1.836196240,1,0
1.836377520,0,0
1.838195160,0,1
1.838532440,1,1
1.840193320,1,0
1.840444600,0,0
1.842192280,0,1
1.842358680,1,1
1.844190360,1,0
1.844520480,0,0
1.846193360,0,1
1.846570680,1,1
1.848187360,1,0
1.848493560,0,0
1.850186280,0,1
1.850415480,1,1
1.852184440,1,0
1.852362640,0,0
1.854200240,0,1
1.854551760,1,1
1.856181480,1,0
1.856541000,0,0
1.858180440,0,1
1.858550200,1,1
1.860178440,1,0
1.860514520,0,0
1.862183600,0,1
1.862501720,1,1
1.864175560,1,0
1.864481680,0,0
1.866174520,0,1
1.866467240,1,1
1.868172600,1,0
1.868420600,0,0
1.870171560,0,1
1.870364640,1,1
1.872169560,1,0
1.872314840,0,0
1.874168520,0,1
1.874507640,1,1
1.876166600,1,0
1.876388800,0,0
1.878165560,0,1
1.878534320,1,1
1.880163720,1,0
1.880409800,0,0
1.882162640,0,1
1.882551240,1,1
1.884160680,1,0
1.884425200,0,0
1.886159640,0,1
1.886321960,1,1
1.888157720,1,0
1.888421920,0,0
1.890156680,0,1
1.890518600,1,1
1.892154840,1,0
1.892353000,0,0
1.894153720,0,1
1.894448080,1,1
1.896167400,1,0
1.896566880,0,0
1.898150760,0,1
1.898509680,1,1
1.900148840,1,0
1.900387920,0,0
1.902147800,0,1
1.902531240,1,1
1.904145920,1,0
1.904408480,0,0
1.906144840,0,1
1.906313920,1,1
1.908142920,1,0
1.908459800,0,0
1.910141880,0,1
1.910331600,1,1
1.912139960,1,0
1.912472120,0,0
1.914142200,0,1
1.914346840,1,1
1.916137000,1,0
1.916517120,0,0
1.918136000,0,1
1.918416240,1,1
1.920134040,1,0
1.920311040,0,0
1.922132960,0,1
1.922480200,1,1
1.924131080,1,0
1.924375800,0,0
1.926130080,0,1
1.926298480,1,1
1.928128160,1,0
1.928465440,0,0
1.930127120,0,1
1.930364000,1,1
1.932128160,1,0
1.932528200,0,0
1.934124080,0,1
1.934422680,1,1
1.936122200,1,0
1.936343520,0,0
1.938121120,0,1
1.938514440,1,1
1.940119280,1,0
1.940413080,0,0
1.942118240,0,1
1.942305440,1,1
1.944116240,1,0
1.944473640,0,0
1.946115200,0,1
1.946374200,1,1
1.948113280,1,0
1.948273160,0,0
1.950112320,0,1
1.950435840,1,1
1.952110400,1,0
1.952330240,0,0
1.954109280,0,1
1.954491040,1,1
1.956107440,1,0
1.956392120,0,0
1.958106320,0,1
1.958291240,1,1
1.960104400,1,0
1.960461440,0,0
1.962103360,0,1
1.962357840,1,1
1.964119000,1,0
1.964520160,0,0
1.966100440,0,1
1.966423800,1,1
1.968098560,1,0
1.968319960,0,0
1.970097480,0,1
1.970484760,1,1
1.972095520,1,0
1.972381440,0,0
1.974094480,0,1
1.974285840,1,1
1.976092640,1,0
1.976324960,0,0
1.978091560,0,1
1.978285760,1,1
1.980089680,1,0
1.980253280,0,0
1.982099160,0,1
1.982457200,1,1
1.984086640,1,0
1.984425000,0,0
1.986085600,0,1
1.986394400,1,1
1.988083720,1,0
1.988356800,0,0
1.990082680,0,1
1.990318400,1,1
1.992080760,1,0
1.992277040,0,0
1.994079680,0,1
1.994238440,1,1
1.996095560,1,0
1.996463800,0,0
1.998076760,0,1
2.000074840,0,0
2.002073760,0,1
2.004071840,0,0
2.006070800,0,1
2.008068880,0,0
2.010067880,0,1
2.012065960,0,0
2.014064880,0,1
2.016062960,0,0
2.018061920,0,1
2.020060000,0,0
2.022059000,0,1
2.024057080,0,0
2.026056000,0,1
2.028054080,0,0
2.030053040,0,1
2.032051120,0,0
2.034050120,0,1
2.036048240,0,0
2.038047160,0,1
2.040045280,0,0
2.042047520,0,1
2.044042240,0,0
2.046041240,0,1
2.048039360,0,0
2.050038280,0,1
2.052036320,0,0
2.054035280,0,1
2.056033360,0,0
2.058032360,0,1
2.060030480,0,0
2.062029400,0,1
2.064027440,0,0
2.066026400,0,1
2.068024480,0,0
2.070023480,0,1
2.072021600,0,0
2.074020520,0,1
2.076018560,0,0
2.078017520,0,1
2.080015600,0,0
2.082014560,0,1
2.084012640,0,0
2.086011640,0,1
2.088009760,0,0
2.090008640,0,1
2.092006720,0,0
2.094005680,0,1
2.096003840,0,0
2.098002760,0,1
2.100000880,0,0
2.101999760,0,1
2.103997840,0,0
2.105996800,0,1
2.107994960,0,0
2.109993920,0,1
2.111992000,0,0
2.113990880,0,1
2.115988960,0,0
2.117987920,0,1
2.119986080,0,0
2.121985040,0,1
2.123983120,0,0
2.125982080,0,1
2.127980080,0,0
2.129979040,0,1
2.131977120,0,0
2.133976160,0,1
2.135974240,0,0
2.137973120,0,1
2.139971200,0,0
2.141970160,0,1
2.143968240,0,0
2.145967280,0,1
2.147965360,0,0
2.149964240,0,1
2.151962320,0,0
2.153961280,0,1
2.155959360,0,0
2.157958400,0,1
2.159956480,0,0
2.161955360,0,1
2.163953440,0,0
2.165952400,0,1
2.167950480,0,0
2.169952760,0,1
2.171947600,0,0
2.173946560,0,1
2.175944600,0,0
2.177943520,0,1
2.179941640,0,0
2.181940640,0,1
2.183938720,0,0
2.185937680,0,1
2.187935720,0,0
2.189934640,0,1
2.191932760,0,0
2.193931760,0,1
2.195929840,0,0
2.197928800,0,1
2.199926840,0,0
2.201925760,0,1
2.203923880,0,0
2.205922880,0,1
2.207920960,0,0
2.209919920,0,1
2.211918000,0,0
2.213916880,0,1
2.215915000,0,0
2.217913920,0,1
2.219912080,0,0
2.221911040,0,1
2.223909120,0,0
2.225908000,0,1
2.227906120,0,0
2.229905040,0,1
2.231903200,0,0
2.233902160,0,1
2.235900240,0,0
2.237899120,0,1
2.239897240,0,0
2.241896160,0,1
2.243894320,0,0
2.245893280,0,1
2.247891360,0,0
2.249890280,0,1
2.251888360,0,0
2.253887320,0,1
2.255885400,0,0
2.257884400,0,1
2.259882480,0,0
2.261881400,0,1
2.263879480,0,0
2.265878440,0,1
2.267876520,0,0
2.269875520,0,1
2.271873600,0,0
2.273872520,0,1
2.275870600,0,0
2.277869560,0,1
2.279867640,0,0
2.281866640,0,1
2.283864720,0,0
2.285863640,0,1
2.287861720,0,0
2.289860680,0,1
2.291858760,0,0
2.293857720,0,1
2.295855880,0,0
2.297858040,0,1
2.299852840,0,0
2.301851800,0,1
2.303849880,0,0
2.305848880,0,1
2.307847000,0,0
2.309845920,0,1
2.311843960,0,0
2.313842920,0,1
2.315841000,0,0
2.317840000,0,1
2.319838120,0,0
2.321837040,0,1
2.323835080,0,0
2.325834040,0,1
2.327832120,0,0
2.329831120,0,1
2.331829240,0,0
2.333828160,0,1
2.335826200,0,0
2.337825160,0,1
2.339823240,0,0
2.341822200,0,1
2.343820360,0,0
2.345819280,0,1
2.347817400,0,0
2.349816280,0,1
2.351814360,0,0
2.353813320,0,1
2.355811480,0,0
2.357810440,0,1
2.359808520,0,0
2.361807400,0,1
2.363805480,0,0
2.365804440,0,1
2.367802600,0,0
2.369801560,0,1
2.371799640,0,0
2.373798520,0,1
2.375796600,0,0
2.377795560,0,1
2.379793640,0,0
2.381792680,0,1
2.383790760,0,0
2.385789640,0,1
2.387787720,0,0
2.389786680,0,1
2.391784760,0,0
2.393783800,0,1
2.395781880,0,0
2.397780760,0,1
2.399778840,0,0
2.401777800,0,1
2.403775880,0,0
2.405774920,0,1
2.407773000,0,0
2.409771880,0,1
2.411770000,0,0
2.413768920,0,1
2.415767040,0,0
2.417766040,0,1
2.419764120,0,0
2.421763080,0,1
2.423761160,0,0
2.425763440,0,1
2.427758160,0,0
2.429757160,0,1
2.431755240,0,0
2.433754200,0,1
2.435752240,0,0
2.437751160,0,1
2.439749280,0,0
2.441748280,0,1
2.443746360,0,0
2.445745320,0,1
2.447743360,0,0
2.449742280,0,1
2.451740400,0,0
2.453739400,0,1
2.455737480,0,0
2.457736440,0,1
2.459734480,0,0
2.461733440,0,1
2.463731520,0,0
2.465730480,0,1
2.467728560,0,0
2.469727560,0,1
2.471725640,0,0
2.473724560,0,1
2.475722640,0,0
2.477721600,0,1
2.479719720,0,0
2.481718680,0,1
2.483716760,0,0
2.485715680,0,1
2.487713760,0,0
2.489712720,0,1
2.491710840,0,0
2.493709800,0,1
2.495707880,0,0
2.497706800,0,1
2.499704880,0,0
2.501703840,0,1
2.503702000,0,0
2.505700920,0,1
2.507699040,0,0
2.509697960,0,1
2.511696000,0,0
2.513694960,0,1
2.515693040,0,0
2.517692040,0,1
2.519690160,0,0
2.521689040,0,1
2.523687120,0,0
2.525686080,0,1
2.527684160,0,0
2.529683160,0,1
2.531681280,0,0
2.533680160,0,1
2.535678240,0,0
2.537677200,0,1
2.539675280,0,0
2.541674280,0,1
2.543672400,0,0
2.545671280,0,1
2.547669360,0,0
2.549668320,0,1
2.551666400,0,0
2.553668680,0,1
2.555663520,0,0
2.557662480,0,1
2.559660480,0,0
2.561659440,0,1
2.563657520,0,0
2.565656560,0,1
2.567654640,0,0
2.569653600,0,1
2.571651600,0,0
2.573650560,0,1
2.575648640,0,0
2.577647680,0,1
2.579645760,0,0
2.581644720,0,1
2.583642720,0,0
2.585641680,0,1
2.587639760,0,0
2.589638800,0,1
2.591636880,0,0
2.593635840,0,1
2.595633920,0,0
2.597632800,0,1
2.599630880,0,0
2.601629840,0,1
2.603628000,0,0
2.605626960,0,1
2.607625040,0,0
2.609623920,0,1
2.611622000,0,0
2.613620960,0,1
2.615619120,0,0
2.617618080,0,1
2.619616160,0,0
2.621615040,0,1
2.623613160,0,0
2.625612080,0,1
2.627610240,0,0
2.629609200,0,1
2.631607280,0,0
2.633606160,0,1
2.635604280,0,0
2.637603200,0,1
2.639601320,0,0
2.641600320,0,1
2.643598400,0,0
2.645597280,0,1
2.647595400,0,0
2.649594320,0,1
2.651592440,0,0
2.653591440,0,1
2.655589520,0,0
2.657588400,0,1
2.659586520,0,0
2.661585440,0,1
2.663583560,0,0
2.665582560,0,1
2.667580640,0,0
2.669579520,0,1
2.671577640,0,0
2.673576600,0,1
2.675574680,0,0
2.677573640,0,1
2.679571760,0,0
2.681573960,0,1
2.683568760,0,0
2.685567720,0,1
2.687565800,0,0
2.689564800,0,1
2.691562880,0,0
2.693561840,0,1
2.695559880,0,0
2.697558840,0,1
2.699556920,0,0
2.701555920,0,1
2.703554040,0,0
2.705552960,0,1
2.707551000,0,0
2.709549960,0,1
2.711548040,0,0
2.713547040,0,1
2.715545160,0,0
2.717544080,0,1
2.719542120,0,0
2.721541080,0,1
2.723539160,0,0
2.725538120,0,1
2.727536280,0,0
2.729535200,0,1
2.731533320,0,0
2.733532200,0,1
2.735530280,0,0
2.737529240,0,1
2.739527400,0,0
2.741526320,0,1
2.743524440,0,0
2.745523320,0,1
2.747521400,0,0
2.749520360,0,1
2.751518520,0,0
2.753517440,0,1
2.755515560,0,0
2.757514440,0,1
2.759512520,0,0
2.761511480,0,1
2.763509560,0,0
2.765508600,0,1
2.767506680,0,0
2.769505560,0,1
2.771503640,0,0
2.773502600,0,1
2.775500680,0,0
2.777499720,0,1
2.779497800,0,0
2.781496680,0,1
2.783494760,0,0
2.785493720,0,1
2.787491800,0,0
2.789490840,0,1
2.791488920,0,0
2.793487800,0,1
2.795485880,0,0
2.797484840,0,1
2.799482920,0,0
2.801481960,0,1
2.803480040,0,0
2.805479000,0,1
2.807477080,0,0
2.809479320,0,1
2.811474040,0,0
2.813473080,0,1
2.815471160,0,0
2.817470120,0,1
2.819468120,0,0
2.821467080,0,1
2.823465160,0,0
2.825464200,0,1
2.827462280,0,0
2.829461240,0,1
2.831459280,0,0
2.833458200,0,1
2.835456320,0,0
2.837455320,0,1
2.839453400,0,0
2.841452360,0,1
2.843450400,0,0
2.845449320,0,1
2.847447440,0,0
2.849446360,0,1
2.851444480,0,0
2.853443480,0,1
2.855441560,0,0
2.857440440,0,1
2.859438560,0,0
2.861437480,0,1
2.863435640,0,0
2.865434600,0,1
2.867432680,0,0
2.869431560,0,1
2.871429680,0,0
2.873428600,0,1
2.875426760,0,0
2.877425720,0,1
2.879423800,0,0
2.881422680,0,1
2.883420800,0,0
2.885419720,0,1
2.887417880,0,0
2.889416840,0,1
2.891414920,0,0
2.893413880,0,1
2.895411920,0,0
2.897410840,0,1
2.899408960,0,0
2.901407960,0,1
2.903406040,0,0
2.905404920,0,1
2.907403040,0,0
2.909401960,0,1
2.911400080,0,0
2.913399080,0,1
2.915397160,0,0
2.917396040,0,1
2.919394160,0,0
2.921393080,0,1
2.923391200,0,0
2.925390200,0,1
2.927388280,0,0
2.929387200,0,1
2.931385280,0,0
2.933384240,0,1
2.935382320,0,0
2.937384560,0,1
2.939379400,0,0
2.941378360,0,1
2.943376400,0,0
2.945375360,0,1
2.947373440,0,0
2.949372440,0,1
2.951370520,0,0
2.953369480,0,1
2.955367520,0,0
2.957366480,0,1
2.959364560,0,0
2.961363560,0,1
2.963361640,0,0
2.965360600,0,1
2.967358640,0,0
2.969357600,0,1
2.971355680,0,0
2.973354680,0,1
2.975352760,0,0
2.977351720,0,1
2.979349800,0,0
2.981348720,0,1
2.983346800,0,0
2.985345760,0,1
2.987343920,0,0
2.989342840,0,1
2.991340960,0,0
2.993339840,0,1
2.995337920,0,0
2.997336880,0,1
2.999335040,0,0
3.001333960,0,1
3.003332080,0,0
3.005330960,0,1
3.007329040,0,0
3.009328000,0,1
3.011326160,0,0
3.013325080,0,1
3.015323200,0,0
3.017322080,0,1
3.019320160,0,0
3.021319120,0,1
3.023317200,0,0
3.025316200,0,1
3.027314320,0,0
3.029313200,0,1
3.031311280,0,0
3.033310240,0,1
3.035308320,0,0
3.037307320,0,1
3.039305440,0,0
3.041304320,0,1
3.043302400,0,0
3.045301360,0,1
3.047299440,0,0
3.049298440,0,1
3.051296560,0,0
3.053295440,0,1
3.055293520,0,0
3.057292480,0,1
3.059290560,0,0
3.061289520,0,1
3.063287680,0,0
3.065289880,0,1
3.067284640,0,0
3.069283600,0,1
3.071281680,0,0
3.073280720,0,1
3.075278800,0,0
3.077277760,0,1
3.079275760,0,0
3.081274720,0,1
3.083272800,0,0
3.085271840,0,1
3.087269920,0,0
3.089268880,0,1
3.091266880,0,0
3.093265840,0,1
3.095263920,0,0
3.097262960,0,1
3.099003320,0,1
